,open,high,low,close,volume,datetime
84,5.7475,6.155,5.7,6.0675,11727200,2002-10-08 05:00:00
85,6.04,6.17,5.9075,5.945,12198800,2002-10-09 05:00:00
86,5.97,6.58,5.9275,6.5375,13017600,2002-10-10 05:00:00
87,6.79,7.1275,6.6575,6.9225,10842800,2002-10-11 05:00:00
88,6.9,7.0175,6.845,6.9875,6578000,2002-10-14 05:00:00
89,7.475,7.5425,7.1775,7.3475,9544000,2002-10-15 05:00:00
90,7.125,7.445,7.0375,7.24,6585200,2002-10-16 05:00:00
91,7.5025,7.825,7.495,7.8175,7797600,2002-10-17 05:00:00
92,7.7275,7.8475,7.4125,7.61,6866400,2002-10-18 05:00:00
93,7.5725,8.005,7.3975,8.005,7379200,2002-10-21 05:00:00
94,7.465,7.625,7.0375,7.3225,16856000,2002-10-22 05:00:00
95,7.31,7.47,7.095,7.46,7624000,2002-10-23 05:00:00
96,7.515,7.585,7.3575,7.4025,5812400,2002-10-24 05:00:00
97,7.3975,7.825,7.285,7.82,6805600,2002-10-25 05:00:00
98,7.7975,7.8,7.34,7.5525,8666400,2002-10-28 06:00:00
99,7.575,7.635,7.0775,7.3575,8432000,2002-10-29 06:00:00
100,7.3625,7.8575,7.35,7.6125,7124800,2002-10-30 06:00:00
101,7.6775,7.865,7.59,7.81,7598000,2002-10-31 06:00:00
102,7.7025,7.8675,7.4475,7.8475,9187200,2002-11-01 06:00:00
103,7.89,8.1625,7.725,7.945,7808800,2002-11-04 06:00:00
104,7.925,8.0725,7.8375,7.995,6271600,2002-11-05 06:00:00
105,8.025,8.075,7.7,7.965,7380400,2002-11-06 06:00:00
106,7.8725,7.9425,7.5825,7.7975,7223600,2002-11-07 06:00:00
107,7.7975,7.9,7.5325,7.5625,6830000,2002-11-08 06:00:00
108,7.5575,7.5575,7.2475,7.375,7484400,2002-11-11 06:00:00
109,7.3775,7.5175,7.2925,7.3975,6420400,2002-11-12 06:00:00
110,7.35,7.465,7.125,7.36,8635200,2002-11-13 06:00:00
111,7.45,7.615,7.4475,7.49,7095600,2002-11-14 06:00:00
112,7.5,8.0975,7.4975,7.99,11772400,2002-11-15 06:00:00
113,8.0725,8.175,7.9125,7.9825,7335200,2002-11-18 06:00:00
114,7.845,7.995,7.6725,7.815,7747600,2002-11-19 06:00:00
115,7.82,8.2425,7.6975,8.2125,12732800,2002-11-20 06:00:00
116,8.2525,8.76,8.2,8.76,12138800,2002-11-21 06:00:00
117,8.6375,8.7725,8.5525,8.675,7037200,2002-11-22 06:00:00
118,8.68,8.7075,8.3975,8.5825,7239200,2002-11-25 06:00:00
119,8.465,8.535,8.18,8.1925,6989600,2002-11-26 06:00:00
120,8.2625,8.6575,8.2625,8.535,8968000,2002-11-27 06:00:00
121,8.565,8.6175,8.4625,8.48,2204000,2002-11-29 06:00:00
122,8.6375,8.8375,8.5475,8.5925,6050800,2002-12-02 06:00:00
123,8.555,8.6425,8.3975,8.5525,4843600,2002-12-03 06:00:00
124,8.6,8.72,8.4575,8.595,5456400,2002-12-04 06:00:00
125,8.68,8.7,8.2775,8.4025,5734000,2002-12-05 06:00:00
126,8.345,8.68,8.2,8.4975,5883600,2002-12-06 06:00:00
127,8.4925,8.5,8.1575,8.1575,5896800,2002-12-09 06:00:00
128,8.23,8.52,8.225,8.465,5519200,2002-12-10 06:00:00
129,8.3075,8.4425,8.26,8.365,6413200,2002-12-11 06:00:00
130,8.39,8.4175,8.1425,8.345,5900800,2002-12-12 06:00:00
131,8.335,8.345,8.05,8.105,6404000,2002-12-13 06:00:00
132,8.085,8.425,8.0825,8.37,5858800,2002-12-16 06:00:00
133,8.33,8.44,8.22,8.315,7568400,2002-12-17 06:00:00
134,8.325,8.3275,7.9575,8.0425,6690000,2002-12-18 06:00:00
135,7.9725,8.2875,7.9675,8.0875,6505200,2002-12-19 06:00:00
136,8.155,8.4375,7.9425,8.385,11122000,2002-12-20 06:00:00
137,8.3375,8.5075,8.2625,8.47,4509600,2002-12-23 06:00:00
138,8.4125,8.5625,8.3975,8.525,1511600,2002-12-24 06:00:00
139,8.51,8.745,8.4975,8.5425,3832400,2002-12-26 06:00:00
140,8.545,8.5925,8.4625,8.5,3745600,2002-12-27 06:00:00
141,8.4525,8.7475,8.3825,8.5,3813200,2002-12-30 06:00:00
142,8.4825,8.555,8.4225,8.4875,5627600,2002-12-31 06:00:00
143,8.4925,8.9125,8.4,8.9075,6200000,2003-01-02 06:00:00
144,8.8625,8.875,8.65,8.7725,6552800,2003-01-03 06:00:00
145,8.7825,9.0075,8.775,8.9625,5780400,2003-01-06 06:00:00
146,8.97,8.97,8.6625,8.795,7366000,2003-01-07 06:00:00
147,8.785,8.7975,8.4575,8.5425,6340800,2003-01-08 06:00:00
148,8.645,8.8725,8.58,8.66,6214800,2003-01-09 06:00:00
149,8.5725,9.025,8.5,8.9,6409200,2003-01-10 06:00:00
150,8.95,9.0525,8.775,8.8775,3812800,2003-01-13 06:00:00
151,8.8275,9.0625,8.75,8.84,6855200,2003-01-14 06:00:00
152,8.785,8.805,8.4225,8.4775,7552000,2003-01-15 06:00:00
153,8.5275,8.54,8.3175,8.3425,6342400,2003-01-16 06:00:00
154,8.31,8.3125,7.9925,8.0575,6570000,2003-01-17 06:00:00
155,8.2375,8.46,8.1025,8.19,8050000,2003-01-21 06:00:00
156,8.1225,8.2375,7.9875,8.0325,6080000,2003-01-22 06:00:00
157,8.0625,8.25,8.0325,8.17,5378800,2003-01-23 06:00:00
158,8.1375,8.1625,7.8875,8.06,6822400,2003-01-24 06:00:00
159,8.005,8.2175,7.9625,7.9975,5840800,2003-01-27 06:00:00
160,8.1625,8.25,8.01,8.155,6530000,2003-01-28 06:00:00
161,8.13,8.2175,7.9375,8.2175,8282800,2003-01-29 06:00:00
162,8.1575,8.1625,7.64,7.6775,11506800,2003-01-30 06:00:00
163,7.625,7.915,7.5225,7.7925,6924000,2003-01-31 06:00:00
164,7.8475,7.9725,7.7825,7.845,5014800,2003-02-03 06:00:00
165,7.7775,7.8325,7.6875,7.755,6723600,2003-02-04 06:00:00
166,7.7525,8.0125,7.75,7.785,7660400,2003-02-05 06:00:00
167,7.705,7.95,7.7,7.835,5396400,2003-02-06 06:00:00
168,7.8525,7.9725,7.7425,7.82,6863600,2003-02-07 06:00:00
169,7.8175,7.865,7.55,7.735,6546000,2003-02-10 06:00:00
170,7.735,7.8375,7.6675,7.7475,5674000,2003-02-11 06:00:00
171,7.75,7.7975,7.5225,7.5675,7318800,2003-02-12 06:00:00
172,7.575,7.5925,7.2575,7.4125,6282400,2003-02-13 06:00:00
173,7.475,7.7525,7.42,7.75,7066400,2003-02-14 06:00:00
174,7.7625,8.05,7.7525,8.0375,6466800,2003-02-18 06:00:00
175,8.03,8.1725,7.93,8.0775,8398800,2003-02-19 06:00:00
176,8.1375,8.2025,7.835,7.8525,6612800,2003-02-20 06:00:00
177,7.8675,8.13,7.7,8.0,7099600,2003-02-21 06:00:00
178,7.96,8.0,7.6575,7.7625,5499200,2003-02-24 06:00:00
179,7.675,7.8925,7.525,7.8325,5275600,2003-02-25 06:00:00
180,7.8125,7.87,7.6125,7.63,4644800,2003-02-26 06:00:00
181,7.6075,7.875,7.5975,7.77,4084000,2003-02-27 06:00:00
182,7.7725,8.0675,7.7675,7.975,5614000,2003-02-28 06:00:00
183,8.005,8.165,7.805,7.8525,5801200,2003-03-03 06:00:00
184,7.8625,7.9175,7.6875,7.73,3639600,2003-03-04 06:00:00
185,7.7475,7.815,7.59,7.73,5499600,2003-03-05 06:00:00
186,7.645,7.6625,7.43,7.625,4912800,2003-03-06 06:00:00
187,7.53,7.74,7.445,7.5825,6002800,2003-03-07 06:00:00
188,7.465,7.5675,7.2025,7.25,6128000,2003-03-10 06:00:00
189,7.0125,7.1725,6.8725,6.8925,11431600,2003-03-11 06:00:00
190,6.8125,7.0875,6.8075,7.0175,9017200,2003-03-12 06:00:00
191,7.2375,7.33,7.1025,7.2625,8086800,2003-03-13 06:00:00
192,7.305,7.5625,7.2875,7.34,7173200,2003-03-14 06:00:00
193,7.345,7.7525,7.175,7.7025,10680400,2003-03-17 06:00:00
194,7.6875,7.8025,7.595,7.79,6078000,2003-03-18 06:00:00
195,7.84,7.9475,7.7775,7.885,5159600,2003-03-19 06:00:00
196,7.8075,8.205,7.795,8.13,8734400,2003-03-20 06:00:00
197,8.2975,8.6725,8.2325,8.545,10282400,2003-03-21 06:00:00
198,8.4,8.4,8.0925,8.095,6877600,2003-03-24 06:00:00
199,8.1775,8.4225,8.14,8.335,6533600,2003-03-25 06:00:00
200,8.295,8.4625,8.255,8.3875,5890000,2003-03-26 06:00:00
201,8.25,8.445,8.155,8.3375,5571200,2003-03-27 06:00:00
202,8.3125,8.3975,8.115,8.1475,4100800,2003-03-28 06:00:00
203,7.97,8.025,7.7875,7.87,11249600,2003-03-31 06:00:00
204,7.915,7.995,7.7825,7.9275,8298400,2003-04-01 06:00:00
205,8.125,8.2625,8.065,8.1925,6897600,2003-04-02 06:00:00
206,8.1875,8.2375,8.0425,8.1825,4032400,2003-04-03 06:00:00
207,8.21,8.2425,7.99,8.065,4388000,2003-04-04 06:00:00
208,8.29,8.435,8.1025,8.1125,7126000,2003-04-07 05:00:00
209,8.095,8.21,8.02,8.0425,4249200,2003-04-08 05:00:00
210,7.905,8.13,7.765,7.815,7729200,2003-04-09 05:00:00
211,7.8,7.95,7.7425,7.8725,6700000,2003-04-10 05:00:00
212,7.91,8.025,7.7325,7.83,5744000,2003-04-11 05:00:00
213,7.8275,8.1225,7.8125,8.08,5036800,2003-04-14 05:00:00
214,8.0425,8.25,7.975,8.1875,3928400,2003-04-15 05:00:00
215,8.305,8.545,8.305,8.3575,9130000,2003-04-16 05:00:00
216,8.3,8.7325,8.3,8.64,8054000,2003-04-17 05:00:00
217,8.6225,8.635,8.375,8.475,5534800,2003-04-21 05:00:00
218,8.425,8.5475,8.315,8.42,9575200,2003-04-22 05:00:00
219,8.235,8.2375,7.8325,7.9525,18670800,2003-04-23 05:00:00
220,7.7225,7.73,7.39,7.435,18235200,2003-04-24 05:00:00
221,7.47,7.5,7.2975,7.38,8439200,2003-04-25 05:00:00
222,7.19,7.585,7.19,7.5025,11848000,2003-04-28 05:00:00
223,7.54,7.5625,7.2925,7.4825,7941200,2003-04-29 05:00:00
224,7.4725,7.4975,7.2525,7.355,11463600,2003-04-30 05:00:00
225,7.345,7.45,7.225,7.4275,9266800,2003-05-01 05:00:00
226,7.4125,7.45,7.3025,7.4225,8807200,2003-05-02 05:00:00
227,7.43,7.5,7.285,7.4,11669200,2003-05-05 05:00:00
228,7.385,7.565,7.325,7.5075,5717600,2003-05-06 05:00:00
229,7.4025,7.565,7.31,7.3725,7278000,2003-05-07 05:00:00
230,7.315,7.3825,7.16,7.1925,9022800,2003-05-08 05:00:00
231,7.255,7.4325,7.2125,7.33,8413600,2003-05-09 05:00:00
232,7.3375,7.595,7.3025,7.5475,8762800,2003-05-12 05:00:00
233,7.5025,7.75,7.4875,7.6875,11097600,2003-05-13 05:00:00
234,7.7,7.7625,7.6825,7.685,10121200,2003-05-14 05:00:00
235,7.7325,7.98,7.7325,7.8875,10198800,2003-05-15 05:00:00
236,7.93,7.96,7.7225,7.8625,9072800,2003-05-16 05:00:00
237,7.84,7.8675,7.575,7.5875,8963600,2003-05-19 05:00:00
238,7.635,7.785,7.6125,7.69,7592800,2003-05-20 05:00:00
239,7.71,7.755,7.6325,7.66,5851600,2003-05-21 05:00:00
240,7.655,7.895,7.65,7.7325,5004800,2003-05-22 05:00:00
241,7.6975,7.79,7.6875,7.76,3754400,2003-05-23 05:00:00
242,7.7275,8.175,7.6875,8.0725,8574400,2003-05-27 05:00:00
243,8.0625,8.1875,7.9725,8.12,6188000,2003-05-28 05:00:00
244,8.16,8.25,8.035,8.05,4628000,2003-05-29 05:00:00
245,8.0425,8.2925,8.0325,8.28,5749600,2003-05-30 05:00:00
246,8.3325,8.475,8.02,8.105,10005600,2003-06-02 05:00:00
247,8.1175,8.3425,8.09,8.2975,7842800,2003-06-03 05:00:00
248,8.27,8.6125,8.1675,8.58,7134000,2003-06-04 05:00:00
249,8.56,8.7725,8.5575,8.7225,7846800,2003-06-05 05:00:00
250,8.9125,9.1375,8.725,8.77,10371600,2003-06-06 05:00:00
251,8.8025,8.8925,8.5275,8.61,8590000,2003-06-09 05:00:00
252,8.705,8.7825,8.535,8.745,8498000,2003-06-10 05:00:00
253,8.8,9.0975,8.615,9.0825,11514000,2003-06-11 05:00:00
254,9.0775,9.1675,8.995,9.135,8435200,2003-06-12 05:00:00
255,9.1525,9.2925,9.1,9.125,14268800,2003-06-13 05:00:00
256,9.1525,9.33,9.115,9.2575,11536800,2003-06-16 05:00:00
257,9.315,9.3775,9.0375,9.175,7040400,2003-06-17 05:00:00
258,9.1375,9.205,8.8575,9.185,9483200,2003-06-18 05:00:00
259,9.145,9.185,8.9225,8.9775,8375200,2003-06-19 05:00:00
260,9.0975,9.2775,8.9775,9.2625,9632000,2003-06-20 05:00:00
261,9.2275,9.23,8.805,8.9725,8711600,2003-06-23 05:00:00
262,8.95,9.0875,8.875,8.9825,5076000,2003-06-24 05:00:00
263,8.9625,9.1375,8.83,8.88,6248400,2003-06-25 05:00:00
264,8.78,9.0275,8.78,8.99,6893200,2003-06-26 05:00:00
265,8.965,8.9875,8.675,8.745,8395200,2003-06-27 05:00:00
266,8.755,9.01,8.7525,8.915,7361600,2003-06-30 05:00:00
267,8.9675,9.2275,8.825,9.0575,9432400,2003-07-01 05:00:00
268,9.0375,9.2375,9.0,9.085,8578800,2003-07-02 05:00:00
269,9.065,9.155,8.9325,8.9825,3706800,2003-07-03 05:00:00
270,9.0,9.16,8.97,9.1,5907600,2003-07-07 05:00:00
271,9.1,9.355,9.1,9.34,6428400,2003-07-08 05:00:00
272,9.325,9.41,9.1825,9.23,5179200,2003-07-09 05:00:00
273,9.205,9.2975,8.975,9.045,4559200,2003-07-10 05:00:00
274,9.0525,9.3275,9.0425,9.175,3542800,2003-07-11 05:00:00
275,9.2875,9.72,9.2575,9.3475,7461200,2003-07-14 05:00:00
276,9.52,9.56,9.33,9.44,5021600,2003-07-15 05:00:00
277,9.4375,9.5625,9.315,9.56,5227600,2003-07-16 05:00:00
278,9.46,9.5625,9.18,9.2875,8982400,2003-07-17 05:00:00
279,9.355,9.4425,9.12,9.36,5181200,2003-07-18 05:00:00
280,9.3225,9.345,9.075,9.22,4502000,2003-07-21 05:00:00
281,9.3125,9.45,9.0725,9.4025,6731600,2003-07-22 05:00:00
282,9.45,9.9475,9.4325,9.725,14872800,2003-07-23 05:00:00
283,9.8075,9.985,9.5625,9.5875,7844800,2003-07-24 05:00:00
284,9.6,9.7475,9.395,9.7075,7226800,2003-07-25 05:00:00
285,9.7225,9.775,9.595,9.7175,5060800,2003-07-28 05:00:00
286,9.75,9.8125,9.4525,9.74,6470000,2003-07-29 05:00:00
287,9.7475,9.77,9.5125,9.58,4902000,2003-07-30 05:00:00
288,9.645,10.0025,9.5875,9.7675,8247600,2003-07-31 05:00:00
289,9.74,9.8525,9.4925,9.6125,6964400,2003-08-01 05:00:00
290,9.61,9.8175,9.3875,9.7025,8588800,2003-08-04 05:00:00
291,9.7625,9.81,9.4775,9.625,7952400,2003-08-05 05:00:00
292,9.57,9.6575,9.3775,9.4,7319600,2003-08-06 05:00:00
293,9.375,9.425,9.205,9.2925,6639600,2003-08-07 05:00:00
294,9.395,9.41,9.16,9.2875,5536800,2003-08-08 05:00:00
295,9.2875,9.4475,9.2375,9.3925,3372000,2003-08-11 05:00:00
296,9.425,9.5275,9.305,9.5,4710800,2003-08-12 05:00:00
297,9.5225,9.6,9.385,9.5025,4504800,2003-08-13 05:00:00
298,9.4925,9.7975,9.4675,9.6525,4540400,2003-08-14 05:00:00
299,9.6425,9.7125,9.52,9.6725,2368800,2003-08-15 05:00:00
300,9.71,9.96,9.705,9.8225,4622000,2003-08-18 05:00:00
301,9.77,9.9675,9.635,9.9175,6554800,2003-08-19 05:00:00
302,9.8625,10.1325,9.8575,10.05,9897200,2003-08-20 05:00:00
303,10.125,10.175,10.0025,10.0125,9327600,2003-08-21 05:00:00
304,10.035,10.1925,9.84,9.8775,6703600,2003-08-22 05:00:00
305,9.8375,9.9975,9.815,9.9025,3254000,2003-08-25 05:00:00
306,9.8725,9.935,9.5225,9.9075,7292400,2003-08-26 05:00:00
307,9.9225,9.9325,9.705,9.8075,4499600,2003-08-27 05:00:00
308,9.79,9.825,9.5525,9.7475,5128400,2003-08-28 05:00:00
309,9.7,9.75,9.5775,9.7025,5374400,2003-08-29 05:00:00
310,9.695,9.8625,9.6475,9.8325,6308800,2003-09-02 05:00:00
311,9.9,9.9675,9.735,9.7675,6556400,2003-09-03 05:00:00
312,9.81,9.925,9.735,9.8075,3392000,2003-09-04 05:00:00
313,9.83,9.83,9.4275,9.5975,7591200,2003-09-05 05:00:00
314,9.555,9.765,9.5375,9.67,4182800,2003-09-08 05:00:00
315,9.63,9.65,9.465,9.5375,6243600,2003-09-09 05:00:00
316,9.5025,9.5275,9.2275,9.3175,6872800,2003-09-10 05:00:00
317,9.33,9.415,9.225,9.315,6485600,2003-09-11 05:00:00
318,9.325,9.39,9.1825,9.3775,4718400,2003-09-12 05:00:00
319,9.3875,9.39,9.16,9.1875,4818800,2003-09-15 05:00:00
320,9.1925,9.35,9.16,9.2925,8693600,2003-09-16 05:00:00
321,9.275,9.385,9.1625,9.2425,4906400,2003-09-17 05:00:00
322,9.26,9.585,9.195,9.455,7476800,2003-09-18 05:00:00
323,9.4175,9.775,9.1075,9.5425,10290400,2003-09-19 05:00:00
324,9.5225,9.6225,9.4675,9.5275,5547600,2003-09-22 05:00:00
325,9.5075,9.7525,9.5,9.685,6632800,2003-09-23 05:00:00
326,9.635,9.785,9.4525,9.4575,5659200,2003-09-24 05:00:00
327,9.33,9.3625,9.1225,9.1675,6482800,2003-09-25 05:00:00
328,9.1775,9.315,8.9925,9.1275,6475200,2003-09-26 05:00:00
329,9.0825,9.3575,9.05,9.3025,5819600,2003-09-29 05:00:00
330,9.2775,9.3,9.01,9.0725,5827600,2003-09-30 05:00:00
331,9.12,9.4825,9.08,9.415,5664000,2003-10-01 05:00:00
332,9.41,9.4675,9.27,9.3425,5548400,2003-10-02 05:00:00
333,9.53,9.7925,9.455,9.605,7127600,2003-10-03 05:00:00
334,9.6025,9.78,9.5775,9.6,5014000,2003-10-06 05:00:00
335,9.575,9.6375,9.4875,9.595,5455200,2003-10-07 05:00:00
336,9.6375,9.69,9.18,9.2525,11466000,2003-10-08 05:00:00
337,9.375,9.5075,9.2875,9.38,6278000,2003-10-09 05:00:00
338,9.3975,9.6,9.365,9.575,6132400,2003-10-10 05:00:00
339,9.6125,9.7325,9.525,9.605,4697200,2003-10-13 05:00:00
340,9.515,9.645,9.46,9.59,3132000,2003-10-14 05:00:00
341,9.635,9.7225,9.525,9.6075,3446400,2003-10-15 05:00:00
342,9.575,9.6375,9.37,9.4025,6172800,2003-10-16 05:00:00
343,9.48,9.4925,9.1,9.1775,5564800,2003-10-17 05:00:00
344,9.1275,9.155,8.9475,8.9625,7002800,2003-10-20 05:00:00
345,9.1325,9.1575,8.945,8.995,8556000,2003-10-21 05:00:00
346,8.705,8.75,8.2175,8.67,24774400,2003-10-22 05:00:00
347,8.8225,8.84,8.56,8.62,14306400,2003-10-23 05:00:00
348,8.5,8.535,8.39,8.48,9575200,2003-10-24 05:00:00
349,8.5275,8.54,8.275,8.4525,10963200,2003-10-27 06:00:00
350,8.4825,8.7425,8.4775,8.715,9589600,2003-10-28 06:00:00
351,8.745,8.85,8.7225,8.8025,9228400,2003-10-29 06:00:00
352,8.82,9.0025,8.79,8.93,10507600,2003-10-30 06:00:00
353,8.9625,8.99,8.8125,8.83,5921200,2003-10-31 06:00:00
354,8.8925,9.125,8.885,9.0575,8013200,2003-11-03 06:00:00
355,9.0325,9.145,8.975,9.0425,4895200,2003-11-04 06:00:00
356,9.095,9.1225,8.9975,9.0475,7405200,2003-11-05 06:00:00
357,9.1125,9.185,8.955,9.125,7132000,2003-11-06 06:00:00
358,9.18,9.285,9.15,9.175,5588000,2003-11-07 06:00:00
359,9.18,9.405,9.115,9.265,7884400,2003-11-10 06:00:00
360,9.25,9.375,9.12,9.16,5274800,2003-11-11 06:00:00
361,9.1125,9.4525,9.1025,9.4325,5943600,2003-11-12 06:00:00
362,9.3725,9.4525,9.29,9.3625,4725600,2003-11-13 06:00:00
363,9.34,9.495,9.1425,9.2175,5084800,2003-11-14 06:00:00
364,9.175,9.22,8.995,9.105,5264000,2003-11-17 06:00:00
365,9.105,9.2425,8.91,8.92,4792800,2003-11-18 06:00:00
366,8.9025,9.005,8.85,8.9475,3604000,2003-11-19 06:00:00
367,8.8175,9.0475,8.715,8.8225,4222000,2003-11-20 06:00:00
368,8.8775,8.9125,8.7225,8.795,5399600,2003-11-21 06:00:00
369,8.895,9.34,8.88,9.29,6519200,2003-11-24 06:00:00
370,9.31,9.4075,9.19,9.39,7668800,2003-11-25 06:00:00
371,9.385,9.495,9.145,9.4025,4794000,2003-11-26 06:00:00
372,9.4225,9.445,9.2975,9.375,1196400,2003-11-28 06:00:00
373,9.45,9.63,9.4125,9.625,7410800,2003-12-01 06:00:00
374,9.565,9.725,9.5,9.5525,7127200,2003-12-02 06:00:00
375,9.525,9.7625,9.525,9.57,7476800,2003-12-03 06:00:00
376,9.53,9.75,9.525,9.75,5750800,2003-12-04 06:00:00
